bus_id,stop_id,stop_name,arrival_time,departure_time,traffic_delay,signal_delay,total_delay,previous_delay,passengers,dwell_time,congestion_level,traffic_factor,distance_to_next_stop,num_signals,bus_frequency_per_hour,headway,headway_change_rate,demand_level,bunching_label,passenger_load,bus_capacity,waiting_passengers,boarding_time,overcrowding_flag,passenger_wait_time
B9,S3,Electronics City,26.224684965448503,29.83513231429081,6.341689975389541,2.171324289602615,8.696378141085063,19.69523235763,71,6.022527851076551,High,1.9726898780005389,4.453772534041334,1,6.782683584165537,8.56585941908579,-3.509043213285661,High,0,51,60,29,3.47877313915952,False,10.395574977242102
B6,S2,Shivajinagar,37.53537500818516,40.20774648139566,5.673397456479255,3.0592006466660915,8.012801299230237,17.240363222464076,63,11.523347157133696,Low,1.5610280923054294,4.090139184506526,1,8.443113637707205,13.485335596290389,-1.5472550558142828,High,1,52,60,43,2.330888483926849,False,14.712310683579533
B8,S2,Whitefield,41.21736415366745,46.97803567141297,3.7540763739325134,3.378629070720331,7.43069784551255,7.200624693804033,50,9.273219494283348,Medium,1.7467410758494801,4.039988633323874,1,6.723119534110314,10.544651930756173,4.739405835732573,Medium,1,24,60,21,3.260256926286222,False,4.838434005160533
B8,S1,Whitefield,50.14453471347916,55.131423486601,10.913979116948905,1.1397461557728494,12.173341356171775,17.885057379365357,74,5.683419331096363,Low,1.3685400347693868,3.5939903901888166,0,4.089461584928848,5.423433006584247,-2.4833556495452926,Low,0,27,60,35,1.958125800352316,False,11.957170154778114
B6,S2,Marathahalli,22.60917636887825,32.775550227512866,0.61,2.3802500813966887,3.5649937634018727,26.213035603923014,13,7.116418705992541,Medium,0.9252159359906728,1.3006342613523394,1,7.688544332443891,13.21271246901251,-3.1643675505267312,High,0,66,60,45,2.991403480996557,True,8.259724584965689
B5,S2,Koramangala,4.360929350448657,15.64450920667863,4.6117567824118275,3.0456525120892657,8.419728592742471,15.537497577418767,83,2.9393966812310888,Medium,1.1078245127909696,1.213320272826985,3,9.112065096930259,14.045030645001923,3.47216167760015,Low,0,17,60,41,4.066257568376597,False,11.67760638636452
B8,S1,Koramangala,56.029081008436926,69.65046039562003,6.792917347987804,3.1273663968357877,10.285901995354441,15.879328530944335,16,6.250464780081275,Medium,1.3893691629615945,3.7299162649474478,0,5.970112442864309,4.827994651039642,-4.266392404830804,Medium,0,58,60,11,2.5952841267708298,False,4.598079008639881
B9,S1,Electronics City,13.77523853355098,18.06076701788865,0.61,1.5318228722982434,2.0433080093986957,1.002034074770587,76,9.71205470465773,Low,1.2004578181709515,4.968153895114378,0,4.317837436276605,13.411628897594309,4.272648702069862,Low,0,58,60,35,3.9926273166118493,False,12.16484568798224
B6,S4,Electronics City,59.4142730452391,69.63974206333747,3.1933370793049924,0.5,3.5105315747943835,2.08605542555027,76,7.433137786032171,Low,0.94310020121776,4.696137969721018,0,9.580040318998996,11.778512697292552,-1.7028782458579639,Medium,1,28,60,48,2.25124077431066,False,14.858144776530507
B4,S4,Electronics City,17.50939125443804,29.45584089015609,7.574475999780009,1.1927368731547712,9.263176027878256,2.4783351414743295,43,5.788090523354516,Medium,1.5496794222747372,4.556952550107303,0,9.891263778115635,11.721488873673584,-0.03878305858555198,High,0,48,60,24,3.1527742287894145,False,9.759340528842303
B2,S3,Electronics City,19.67697409928917,27.17428560378096,4.818714783647419,2.1935295219236246,6.837970319841351,14.067884999240137,64,6.249703475649027,Medium,0.8099658093479958,4.880229440152277,1,9.816097686518951,5.543558717446087,0.8736677945748603,Medium,0,36,60,40,0.7207626533388944,False,2.8002153810378276
B6,S4,Shivajinagar,20.555926273087167,23.92840962194019,8.643089852016434,2.077888319666208,10.0334355550991,24.15384370342266,52,4.076806394364788,Low,1.815040287445802,4.781465490517548,3,4.402405909241733,11.153378730379817,-3.799092934284488,Low,0,48,60,12,4.34716545429982,False,5.580682481604781
B7,S4,Marathahalli,48.66937569525034,60.72665208032523,4.036812250755367,0.7657877235522301,4.461562575295706,19.27810275175493,67,6.626547403958446,High,0.9777331098668276,4.246188025338931,1,8.59001394395034,14.499064702924969,3.4947794971323596,High,0,28,60,33,3.87917777082525,False,11.005624292089358
B1,S5,Marathahalli,34.449719976574976,42.959538548207796,3.6064956243291304,0.5,3.7476644863430697,6.261417529957964,38,10.121281152764425,Low,1.6192926075524494,4.762868318556434,2,9.227637445704367,13.102290557327066,-1.3988228451099616,High,1,70,60,50,3.369318957258188,False,8.5674095152451
B3,S3,Marathahalli,13.035444029631872,27.659385991793528,3.5504351908119607,2.4790933287099053,6.743032970871397,11.165015566282577,51,6.189296912579669,Low,1.5988084834751493,2.0603656077098,2,6.653946420197261,10.120610442233644,0.17610477412825087,Medium,0,44,60,28,1.6344439680303497,True,7.7669602428245845
B8,S2,Koramangala,49.970942495486554,59.95827261660971,7.576495714326203,1.9245556488038398,9.603794576910053,3.68866957369905,44,5.7846259136837,Low,1.6339583225823668,2.2335783678605843,3,8.690333595927758,4.1695668268419315,3.168604805410224,High,0,35,60,6,2.41190567180605,False,3.411056510898458
B5,S3,Whitefield,17.756218060292472,22.938734558650204,2.945751717420509,1.674876166113829,5.703388609637616,21.48255601719253,65,3.5104636057986602,Medium,1.6133125932352055,3.1841842934324633,1,6.584904344722755,4.631787136144382,-0.45089855132157197,High,1,56,60,21,0.7914748978634079,True,3.961400762087792
B7,S2,Whitefield,50.400509935439935,59.96365787747431,6.048854541532869,2.2864063291628973,7.321366205539118,21.306058532585027,49,4.4418168223296846,Medium,1.1589563547574933,3.506500379505649,3,7.070838384631744,11.897774874224233,-1.889896615107399,Low,0,40,60,26,3.4943215668721432,True,3.8202507430411137
B3,S2,Whitefield,59.37388849426841,63.42384123121932,9.135093333218478,2.167527931385836,10.711882060236755,30.034533973149813,10,10.861951988315635,Medium,1.2100516245562738,2.858075459246875,3,5.635438815482089,14.07050963869957,3.284997121442693,High,0,14,60,10,1.3634939737314289,True,1.75176063115124
B4,S5,Koramangala,39.70590928364375,51.080675380431316,5.866269841124449,1.664330512668777,7.422390997974041,2.395917353880789,56,6.063556896991821,Medium,1.1080899216098592,1.4035552084234357,2,8.07923724368305,11.072243289768359,3.6113024304478127,Low,0,55,60,7,3.1155635518450944,True,5.113717378707448
B3,S2,Koramangala,24.669657950780945,35.414920795108955,6.531741839076814,3.3355694109653586,9.720177556230626,27.42377949250436,55,7.201280365450733,High,1.7736890032407875,1.4388952049884804,0,7.566843129475714,7.793780915905017,-4.650941409268907,High,0,23,60,23,4.288813044882568,True,2.0064523644001877
B5,S3,Koramangala,43.010232404034156,56.46930034746838,2.0256578316335117,0.6292737015749448,3.443616968252474,12.964441174627792,33,10.635005067437124,High,1.7619893153696766,3.5981045149974764,1,7.454497835223088,8.235169084911789,-3.7344365700576176,Low,0,53,60,29,4.398051302865151,True,4.780069950510196
B8,S1,Electronics City,54.56161960349808,65.00177513039169,5.685758493071367,0.904333189483506,6.915425496950915,28.6423829720501,52,4.795490790595398,Medium,0.847983354557409,2.9160949264366955,2,4.473094183423752,7.155939038033125,-1.7796779402451293,Low,0,20,60,31,1.7794385914023116,True,8.94974244875028
B10,S2,Electronics City,45.83982295917258,60.73486899717802,3.3683417040652386,0.9291362977264008,3.4174985607170143,5.043130809039717,57,3.947921234519137,Medium,1.2735259419934888,1.719377787342165,1,6.730310228848832,7.1971536230190525,-2.6642091687813374,High,1,10,60,27,2.3060660190733318,True,13.26446020129771
B6,S4,Koramangala,51.737953018447435,55.8089502877226,0.61,1.9773964094762475,3.180857743593966,11.571224241130894,85,7.24131171445833,High,1.1532177998184538,4.053232308720519,2,5.474962795799298,12.0170439810202,2.4777663827210077,High,1,53,60,17,4.307298890339399,True,11.522629511047876
B3,S4,Marathahalli,30.89684109086669,43.4786327603197,0.61,2.941831677595027,4.290691825246064,4.591641242095103,43,3.6017338046443568,High,1.702471242140442,1.18281929855435,0,8.751789951787618,12.170543052186844,-0.23673886081136608,High,0,21,60,20,1.2542641526598324,True,8.706025431259686
B10,S1,Whitefield,4.3386344863674875,16.00761000222356,3.5800255342387763,2.216210434899385,5.382089088963961,27.519058715042274,46,6.974231318224584,High,1.6812481744121286,1.4833618053358366,0,5.963559671017194,6.398844602672683,-1.0866343731284136,High,0,48,60,19,2.60627388257959,False,9.241011376024863
B3,S5,Whitefield,0.33808559168574837,2.7254825201703308,2.05249996749658,3.8011360055973755,6.037368305121913,11.177432250186303,65,13.216748173814372,Medium,1.1859059170688588,1.077740620729208,0,8.871149337458668,13.123548469731508,3.019463200450698,Low,0,31,60,40,4.435594145231903,False,5.555465929857353
B4,S3,Koramangala,25.19217545221841,35.16485896116309,5.303419403027655,3.8489728985602065,9.451937181219765,9.106508227589273,47,9.57760043913526,High,1.535647107766863,4.282245647196391,1,5.161800552281282,6.1824590039329435,2.3261982146225932,Medium,1,22,60,50,4.537772024609848,False,4.505222709897687
B5,S1,Shivajinagar,2.1752937264916428,16.96752967904433,3.7468939968517394,0.5,3.9101241729031173,8.913459132221053,54,5.002158408828118,Low,1.3894865311412044,1.7778653786307776,2,5.653048119591972,8.198808010028959,-1.2516943041246997,Medium,0,40,60,22,0.7377109001786152,True,12.549257012447805
B8,S5,Whitefield,28.8786227134976,38.635240503619855,6.679698488255239,0.5,7.039892128302901,0.07696389238162747,41,6.612224841709544,High,1.2513797410753327,1.8012819442952854,1,7.683970744208903,6.348471333020955,-2.0856091669787222,Low,1,35,60,15,4.069268689973187,True,2.405616007258416
B3,S5,Electronics City,33.39743509439615,38.16921963797803,2.9776594493878568,2.2454757687071565,5.253873058456197,13.95906786466768,12,6.652723222413949,High,1.3460132387683488,1.5985468860357068,1,5.67095202014432,14.374794406386842,3.8407010941573123,Medium,0,63,60,26,3.5168130095736383,False,5.850318302802846
B6,S3,Whitefield,39.22095993942813,52.28444014038342,2.8889696221758885,2.4930650816740174,5.230458784361567,22.225799504977473,65,9.390954633358787,High,1.6552616035502594,4.527950363064519,1,4.452129377373351,14.541834419940365,-0.6498807256252483,Low,1,40,60,7,1.83242577611017,False,13.132515205008225
B9,S2,Shivajinagar,5.037099689987031,11.451442682312905,7.433731974074526,2.3488377696943656,9.732211116740904,23.861312507402435,49,11.391395044938573,High,1.6581216065149604,2.948061566801092,1,6.553002692481826,13.5906401843874,-1.0477434927753357,Medium,0,44,60,22,1.159838667624117,True,4.968548106754087
B9,S2,Shivajinagar,34.91925125702152,45.62236130796331,6.917703159887085,0.5,7.041800361141764,23.2839748067305,12,7.859256964923085,High,1.535686771859258,1.223862229048028,2,9.22534342016,6.348076677528657,-0.7361010523057487,Medium,0,29,60,7,0.5533488194460976,False,5.549886533690238
B1,S1,Electronics City,20.30883062207866,30.862191387631043,9.735479027644583,2.5960943752128354,13.194216231342091,1.723925931952328,33,4.347334960375142,Low,1.6081049602962447,1.0733946466945303,3,5.592054848841599,7.410240308377126,0.2790982794392427,Low,1,36,60,15,4.322400212547005,True,5.092613221796868
B7,S2,Shivajinagar,53.58832310276601,60.03994961173691,3.056720433076987,0.5,3.938341857536677,7.235566074714802,72,8.229956146121506,Medium,0.9549087940739672,3.531728714175956,2,4.965120988895715,10.959253135224937,-4.47539507088006,Low,1,38,60,27,0.9196705408137429,True,5.815448590169946
B6,S4,Marathahalli,0.36771883882084744,8.401476272404365,0.61,1.1666363926362529,1.7940208999328868,3.357926376021461,56,5.9376262702228235,Medium,1.841142639426959,2.4658265853599186,0,9.845905823226484,4.188902897286065,4.4765165308108905,Medium,0,46,60,22,4.187829221377639,True,14.925788227747896
B9,S5,Whitefield,44.365074819951936,48.71872950608985,4.801131038795457,2.5186217856803133,7.388423486758323,12.614730009111925,68,6.458713540577497,Medium,1.695830818593136,3.239835610251266,2,5.452593743958064,8.758316915036858,-2.4463437347970007,Medium,0,44,60,15,2.1202947209782774,False,2.3841287383842054
B7,S1,Whitefield,32.240089490584666,40.01396411944622,0.9580729676894113,3.3052266700505855,4.4861795633485615,13.02324908258843,52,6.6355977648550875,Low,1.8941503284399226,1.699357157262293,3,4.901289372801555,11.245967676501468,-3.4945918673546394,Low,0,40,60,19,1.7355771305581849,False,12.491946265725286
B9,S2,Koramangala,11.659581232426458,26.320743695784014,8.372748154100318,0.5,9.439211347750835,27.852485390220984,85,4.089048583860588,Low,1.8591373131966253,4.777751849419974,0,5.631075603905214,14.770473092694974,-2.2958158959775634,High,1,68,60,26,1.2634748656552348,False,10.826073975539021
B3,S2,Koramangala,45.484583837524404,55.238385073209386,4.658298743553924,1.0158006817326939,5.246558442553572,29.707731631186682,50,7.107156681744932,Low,1.9971804060505682,1.6564577583831612,0,5.978386642877274,9.078250988375569,-2.9517875292414555,Medium,1,27,60,44,3.0450213205611836,True,1.254794290114738
B3,S5,Koramangala,1.9238712890502696,4.516424121066644,2.2657088474875775,1.7912385761732372,4.935426510369757,17.26208170671885,41,7.662682354602813,High,1.0472208851496512,3.6193254335760146,0,4.39849842688861,10.070110466459436,-3.9506081967205056,High,0,18,60,22,4.661970994704616,True,6.27295792516074
B8,S2,Marathahalli,15.79328417202808,27.026831203428326,7.6471948706712745,0.8085858080578736,9.134750756554574,24.62211457164295,39,2.5524022008860356,Low,1.1381908149196216,2.528139321645084,0,4.673636549973457,11.994146217522516,4.443322357482916,Low,0,47,60,29,4.174088267263274,False,7.075392759659066
B6,S2,Marathahalli,28.213823219922908,37.10667550854521,7.001081638060242,0.5815069668599193,7.057142488720814,23.094032897794648,65,6.826459202968503,Low,1.4444109028190666,4.631850874084202,0,7.529883072948831,10.179309977988291,1.6035332854268471,Low,0,12,60,20,3.80398252787991,True,6.868800101790283
B5,S4,Shivajinagar,6.696191967113507,11.129077376122448,6.170910989471865,3.431875586905053,9.609954787464797,7.175309009390468,31,5.8324859505517885,Low,1.4704177327246803,4.399903068438382,3,7.048943839360885,7.797244341437627,-3.1409828844373298,High,0,32,60,18,2.753892237473997,False,8.58617920274413
B6,S3,Koramangala,5.1293182410942855,9.945326706183408,5.692233918725794,3.2426934307595037,8.921545648921779,6.387146782095151,27,8.189607225359707,Low,1.978301341401697,4.135666038716812,3,6.632573323909778,6.574838243825267,-0.8813653461354836,High,0,56,60,37,3.2143497053203345,False,11.170601608941642
B10,S2,Shivajinagar,16.315772247449235,23.309160838234533,2.949368254907944,2.2408006629076236,5.229230952114634,16.115511984415953,11,3.7969224811479196,High,1.2032940652906858,1.6791077590324885,2,6.902082674547199,12.017175618345338,-0.5863992131437854,High,0,26,60,15,0.9267369747984562,False,1.5119773730814148
B4,S1,Whitefield,11.678041965471364,16.072596851093433,1.2208528162251042,1.131615457995111,1.8665114343550364,16.53795239325652,55,6.224355877773741,Medium,1.1921843675020785,1.6898073595058616,2,8.273127891876953,7.4878114629936405,0.3950657398429547,Low,1,42,60,20,2.189785899930178,False,12.062321423033294
B8,S5,Whitefield,44.849577352884,52.629705473684055,1.000907704954483,1.44289017473031,2.5320138025682777,19.863943238906558,40,8.116705720636542,Medium,0.9114141038367447,3.067202378762496,0,7.218577275390147,13.188985895967818,1.157925521013854,Medium,1,35,60,9,0.5901547283474682,False,10.50384939040406
B5,S5,Electronics City,13.66257302467182,16.948330829653486,1.078664613766656,1.8672433011279699,3.7719929038285507,20.809183879217063,35,8.580531183083291,Medium,1.336855787165681,3.6365196504926427,0,6.959801297433755,7.255918876583637,-1.7381493872209077,Medium,0,17,60,41,0.6739950283141528,False,13.509420025453819
B8,S5,Shivajinagar,23.565011012322596,30.20024192027123,8.707213671486915,3.3176832925327795,11.438929999408098,17.217754561764686,73,0.7174937852820582,Low,1.3168599459296124,3.0068119367053963,3,5.565010976823858,13.546113523814258,1.442414008259819,High,0,18,60,36,4.059634446552881,False,4.2176273882669
B10,S5,Koramangala,21.37001791886658,28.210409557876535,7.68347775895743,0.5,8.320497179282082,24.73765563875355,39,9.131860680274546,Medium,0.8210785468447603,3.476831700119292,1,7.402987277775224,13.892733499202434,4.699255735659435,Low,1,36,60,31,3.4624806031541646,False,7.917130054857683
B1,S3,Koramangala,36.44138300866463,40.848528599075266,0.61,0.8155156917588819,1.6420476651295415,1.943502756910779,21,4.589811159495088,Low,1.9256337528373608,3.8959994964782503,2,8.622478089380287,8.079793434622676,2.3046670114437067,High,0,66,60,39,2.566821025308039,False,10.716925047983395
